comment_message,created_time_comment,love_comment,like_comment,angry_comment,sad_comment,haha_comment,wow_comment,label_disagreement,label_antagonism,score_0_disagreement,score_1_disagreement,score_0_antagonism,score_1_antagonism,disagreement,antagonism,post_message,status_type,attachment_title,attachment_description,created_time_post,comment_count,love_post,like_post,angry_post,sad_post,haha_post,wow_post,shares,page_name,category,page_like_count,website,location_json,id_comment,id_post,id_page
Felicitaciones Presidente Duque 👏👏❤️🇨🇴 ORGULLOSOS DE USTED 💪💪,02-02-22 23:28,1,4,0,0,2,0,not disagreement,,0.036851313,0.963148713,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3067964033426110,1384867925069071_3067705240118656,1.38E+15
"Margarita Padilla : Las bendiciones son lo mejor que una persona puede recibir, no es coherente con llamar o insinuar que el presidente es un cerdo, es la persona que a nombre de Colombia tiene la economía que más va a crecer en América latina en 2022, según la OCDE, afirmación publicada en la revista portafolio del 1o de diciembre de 2021.",02-02-22 23:34,0,0,0,0,0,0,not disagreement,,0.084331408,0.915668547,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3067706796785167&reply_comment_id=3067966613425852,1384867925069071_3067705240118656,1.38E+15
"Lo que hay que darles de baja, el unico que no vuelve a delinquir,  es el delincuente muerto",02-02-22 23:58,0,0,0,0,0,0,disagreement,antagonism,0.947954535,0.052045472,0.671306014,0.328694016,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3067975826758264,1384867925069071_3067705240118656,1.38E+15
"GRFACIAS SEÑOR PRESIDENTE , LOS BUENOS DE COLOMBIA LE RECOCEMOS SU GRAN LAGOR Y EL VALOR DE DIRIGIR ESTE PAIS , OJALA EL EGERCITO NO SE ENTREGUE A LA IZQUIERDA",03-02-22 0:41,0,0,0,0,0,0,not disagreement,,0.113513082,0.886486948,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3067992190089961,1384867925069071_3067705240118656,1.38E+15
Mucha sombra para esos desadaptados,03-02-22 0:57,0,3,0,0,1,0,disagreement,antagonism,0.912958443,0.087041564,0.876592934,0.123407021,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3067998286756018,1384867925069071_3067705240118656,1.38E+15
Wtf,03-02-22 2:08,0,0,0,0,0,0,disagreement,not antagonism,0.584132671,0.415867358,0.099659823,0.90034014,0,1,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068030423419471,1384867925069071_3067705240118656,1.38E+15
Y para cuando los 1205 lideres sociales muertos en su gobierno y los cientos  de jóvenes desaparecidos en las marchas y los que murieron ????,03-02-22 2:29,0,0,0,0,0,0,disagreement,not antagonism,0.858834565,0.14116545,0.210137546,0.789862454,0,1,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068040953418418,1384867925069071_3067705240118656,1.38E+15
"TRANQUILOS QUE MUY PRONTO UN ""HONORABLE JUEZ"" DE LA REPÚBLICA LOS DEJA LIBRES PORQUE ERAN UNOS POBRES AGRICULTORES SEMBRANDO PLANTAS CON SUS FUCILES.",03-02-22 2:47,0,0,0,0,0,0,disagreement,antagonism,0.886135161,0.113864906,0.690153241,0.309846759,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068048510084329,1384867925069071_3067705240118656,1.38E+15
Por que se entrego uri b,03-02-22 3:08,0,0,0,0,0,0,not disagreement,,0.271269143,0.728730857,,,1,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068058386750008,1384867925069071_3067705240118656,1.38E+15
"Presidente duque.
La.empresa celsia esta quitando la energia
Sin compacion aca en el tolima.
Como puede pasar esto estrato1.
No se conforman con que se les hagan abonos .
Celsia son unos tiranos aca en ibague.
Ojala ud les pusiera el tate quieto.igualmente estamos en estado de emergencia y se les dice y no tienen compacion...
Ud deberia detener esos abusos y mas cuando hay personas de la tercera edad estrato 1",03-02-22 3:54,0,0,0,0,0,0,disagreement,antagonism,0.893861055,0.106138907,0.526553512,0.473446548,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068079110081269,1384867925069071_3067705240118656,1.38E+15
"No mas abusos de la empresa Celsia en ibague.
Votaremos por la derecha.
Pero que celsia detengan los cortes de energia abusan del estrato 1",03-02-22 4:20,0,0,0,0,0,0,disagreement,not antagonism,0.766126812,0.233873188,0.409438908,0.590561152,0,1,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068090543413459,1384867925069071_3067705240118656,1.38E+15
"Que presidente malo y pésimo administrador la verdad el peor gobierno en Colombia es y fue el de Iván Duque, tiene arruinada a Colombia y cree que estamos viviendo en un paraíso, todo lleno de guerra, hambre, sangre y miseria",03-02-22 4:37,0,1,0,0,0,0,disagreement,antagonism,0.99604249,0.003957508,0.977398217,0.022601834,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068097146746132,1384867925069071_3067705240118656,1.38E+15
"Some politicians active on twitter? If you don't want to be transparent in front of Biden? Never bind your account with your private mobile phone number and private email number! Because twitter platform colludes with the U.S. government! Ivan Williams boy is too stupid! confess everything without having received a single blow of the bamboo! There is no silver here! In Chiyoda District, Tokyo, Japan, you have a twitter platform and an intelligence spy center in collusion with the United States and Japan! I said to play Japanese three days ago! You can't see any of my comments? You're destroying twitter platform credit! President Biden's face was finally saved! The visa of American officials who were not invited but applied for the Beijing Winter Olympics was finally approved! It's unnecessary for you Biden to take off your pants and fart! Why announce a diplomatic boycott if you knew it today? You can't defend American interests as trump! How many times did trump increase the cost sharing of us and Japanese troops? How much did you talk about Biden? You are weak and incompetent. Shinzo Abe can use you! He said something happened in Taiwan? Is there something wrong with the US Japan alliance? Brainless politicians blew the bull! In case of conflict, it's your bad luck! Japan can normalize! How smart? You Abe are just a pupil who doesn't know the heaven and earth! The so-called Abe line is that Japan and Russia have a northern territorial dispute! There is a dispute between Dokdo and comfort women between South Korea and Japan! Again pointing fingers at the internal affairs of Greater China? The most failed government! The so-called abenomics? Is ten years like one day? Has remained at 5 trillion GDP? The data of the construction industry of the Ministry of land and communications are repeated! You still have water! Chancellor Scholz of Germany continues the glory of Chancellor Angela Merkel! Scholtz will surpass you in his term of office, and Japan will become the third largest economy in the world! And make Abe masks to waste taxpayers' money! Individualism? Senyou School Park scandal! Can you still be active in the political arena? It's a shame for the Japanese! Destroy the system! Let the Japanese craftsman spirit become the bow craftsman spirit! Remind Ishida? You just tell the Japanese people with your actions! You are the prime minister, not Shinzo Abe, the boss! Safeguard the rule of law and drive Abe, an old fox, out of the political stage! Or amend the US Japan status agreement? Or let Americans compensate for the loss of the epidemic out of control? Even drive the US military out of Japan? Do you think Japan can become a normal country? These methods can make you sit down as prime minister! If you can't do one? You deserve to be ousted by Abe! Abe wants to regain the position of prime minister again? Can't you see? If you cooperate with the Americans in the Asia Pacific to launch a new cold war? You're just an American slave! Status agreements are unequal treaties! Now the epidemic situation in Japan is more serious than that in Kan Yiwei's period! You're nothing if the economy doesn't work well? Step down naturally! I'll pay attention to whoever sits in your seat! A person abandoned by the voters has no value on my chessboard! One of you in Japan is smarter than the two of you (ABE and Hamada) primary school students! Son Zhengyi of Softbank! As a major shareholder of Alibaba! He has long been thunderous about my name! Do you have the ability to let Sun Zhengyi tell the truth? He will definitely give you a sentence: don't provoke me! Your master Biden can't! Two little slaves are not qualified to be my opponents! Fifty years of diplomatic relations between China and Japan this year! You give me greater China respect! I give back respect! On the contrary! Governor CAI of Taiwan: brainwashing is good! How many years will it take to build an East factory? Another West factory? Net army Governing Taiwan! Rational Taiwan compatriots! Don't talk nonsense to those garbage! Talking to them is like giving them a raise! They cross over foreign accounts! Anti string mainland account! Xiaoying has money! Clearly marked price! January 23, 2022",03-02-22 5:53,0,0,0,0,0,0,disagreement,antagonism,0.921164751,0.078835212,0.779585361,0.220414653,0,0,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",added_photos,,"Destacamos que en 21 días la Fiscalía y la Policía Nacional de los Colombianos esclarecieron el atentado terrorista contra integrantes del ESMAD. Los capturados tienen medida de aseguramiento en establecimiento carcelario y responden por delitos de terrorismo, concierto para delinquir agravado. #ElQueLaHaceLaPaga",02-02-22 14:31,155,179,1424,2,1,185,1,101,Iván Duque,Politician,1184415,www.presidencia.gov.co,"{""city"": ""Bogotá"", ""street"": ""Carrera 8 No.7-26"", ""country"": ""Colombia"", ""latitude"": 4.5950884, ""longitude"": -74.0782093}",https://www.facebook.com/1384867925069071/posts/3067705240118656/?comment_id=3068127900076390,1384867925069071_3067705240118656,1.38E+15
